t,f
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.976,98.1
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.976,98.1
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,96.0
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
17.98,72.4
17.984,17.2
17.988,-30.0
17.992,-80.8
17.996,-98.9
19.307,-26.7
19.311,20.6
19.315,74.8
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.299,-98.3
19.303,-78.8
19.307,-26.7
19.311,20.6
19.315,74.8
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.315,74.8
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.315,74.8
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.311,20.6
19.315,74.8
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.315,74.8
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.315,74.8
19.319,96.9
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
19.32,97.4
19.324,64.8
19.328,6.8
19.332,-53.9
19.336,-86.6
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.646,-71.9
20.65,-31.8
20.654,45.5
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.654,45.5
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.654,45.5
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.654,45.5
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.654,45.5
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.654,45.5
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.654,45.5
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
20.658,81.4
20.662,100.0
20.663,88.0
20.667,56.4
20.671,-3.8
20.675,-49.4
21.994,-5.9
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.994,-5.9
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.982,-99.7
21.986,-92.2
21.99,-51.1
21.994,-5.9
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.99,-51.1
21.994,-5.9
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.994,-5.9
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.99,-51.1
21.994,-5.9
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.994,-5.9
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
21.998,40.7
22.002,87.0
22.003,99.9
22.006,82.5
22.011,47.3
22.015,1.5
22.019,-70.4
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.326,-99.1
23.33,-87.6
23.334,-55.6
23.338,-11.2
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.338,-11.2
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.338,-11.2
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.334,-55.6
23.338,-11.2
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.338,-11.2
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.334,-55.6
23.338,-11.2
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.338,-11.2
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.342,50.1
23.346,91.8
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
23.346,97.4
23.35,76.1
23.354,22.6
23.358,-24.7
23.362,-66.5
24.682,15.2
24.685,71.0
24.689,95.4
24.69,98.5
24.694,68.8
24.698,27.8
24.702,-34.8
24.657,63.4
24.661,5.0
24.665,-41.5
24.665,-78.7
24.669,-99.2
24.673,-82.0
24.677,-31.9
24.682,15.2
24.685,71.0
24.689,95.4
24.69,98.5
24.694,68.8
24.698,27.8
24.702,-34.8
24.689,95.4
24.69,98.5
24.694,68.8
24.698,27.8
24.702,-34.8
24.689,95.4
24.69,98.5
24.694,68.8
24.698,27.8
24.702,-34.8
24.685,71.0
24.689,95.4
24.69,98.5
24.694,68.8
24.698,27.8
24.702,-34.8
24.682,15.2
24.685,71.0
24.689,95.4
24.69,98.5
24.694,68.8
24.698,27.8
24.702,-34.8
24.685,71.0
24.689,95.4
24.69,98.5
24.694,68.8
24.698,27.8
24.702,-34.8
24.685,71.0
24.689,95.4
24.69,98.5
24.694,68.8
24.698,27.8
24.702,-34.8
24.685,71.0
24.689,95.4
24.69,98.5
24.694,68.8
24.698,27.8
24.702,-34.8
24.685,71.0
24.689,95.4
24.69,98.5
24.694,68.8
24.698,27.8
24.702,-34.8
24.689,95.4
24.69,98.5
